,state,year,agi_stub,income_type,amount
21258,DC,2015,6,wages,"2,424,862"
21259,DC,2015,7,wages,"5,461,435"
21260,DC,2015,8,wages,"4,756,199"
21261,DC,2015,9,wages,"1,298,995"
21262,DC,2015,10,wages,"1,670,515"
21263,FL,2015,0,wages,"377,515,978"
21264,FL,2015,1,wages,"1,514,097"
21265,FL,2015,2,wages,"5,666,829"
21266,FL,2015,3,wages,"33,135,794"
21267,FL,2015,4,wages,"68,418,825"
21268,FL,2015,5,wages,"52,351,405"
21269,FL,2015,6,wages,"42,039,641"
21270,FL,2015,7,wages,"83,820,456"
21271,FL,2015,8,wages,"46,878,297"
21272,FL,2015,9,wages,"16,560,189"
21273,FL,2015,10,wages,"27,130,445"
21274,GA,2015,0,wages,"195,304,652"
21275,GA,2015,1,wages,"525,230"
21276,GA,2015,2,wages,"2,930,706"
21277,GA,2015,3,wages,"15,776,004"
21278,GA,2015,4,wages,"31,923,254"
21279,GA,2015,5,wages,"26,753,758"
21280,GA,2015,6,wages,"22,557,604"
21281,GA,2015,7,wages,"49,268,015"
21282,GA,2015,8,wages,"28,237,614"
21283,GA,2015,9,wages,"8,134,235"
21284,GA,2015,10,wages,"9,198,232"
21285,HI,2015,0,wages,"29,216,879"
21286,HI,2015,1,wages,"64,112"
21287,HI,2015,2,wages,"348,795"
21288,HI,2015,3,wages,"1,793,529"
21289,HI,2015,4,wages,"5,402,351"
21290,HI,2015,5,wages,"4,654,441"
21291,HI,2015,6,wages,"4,083,426"
21292,HI,2015,7,wages,"8,451,487"
21293,HI,2015,8,wages,"3,085,669"
21294,HI,2015,9,wages,"682,996"
21295,HI,2015,10,wages,"650,073"
21296,ID,2015,0,wages,"27,218,987"
21297,ID,2015,1,wages,"83,324"
21298,ID,2015,2,wages,"451,322"
21299,ID,2015,3,wages,"2,183,740"
21300,ID,2015,4,wages,"5,194,974"
21301,ID,2015,5,wages,"4,817,167"
21302,ID,2015,6,wages,"4,133,339"
21303,ID,2015,7,wages,"6,622,963"
21304,ID,2015,8,wages,"2,467,507"
21305,ID,2015,9,wages,"681,984"
21306,ID,2015,10,wages,"582,667"
21307,IL,2015,0,wages,"307,574,609"
21308,IL,2015,1,wages,"659,700"
21309,IL,2015,2,wages,"3,603,298"
21310,IL,2015,3,wages,"16,801,189"
21311,IL,2015,4,wages,"40,913,992"
21312,IL,2015,5,wages,"40,199,009"
21313,IL,2015,6,wages,"36,844,758"
21314,IL,2015,7,wages,"84,390,706"
21315,IL,2015,8,wages,"48,737,928"
21316,IL,2015,9,wages,"15,648,645"
21317,IL,2015,10,wages,"19,775,384"
21318,IN,2015,0,wages,"126,995,885"
21319,IN,2015,1,wages,"213,769"
21320,IN,2015,2,wages,"1,986,562"
21321,IN,2015,3,wages,"8,755,051"
21322,IN,2015,4,wages,"22,213,282"
21323,IN,2015,5,wages,"20,825,095"
21324,IN,2015,6,wages,"19,029,397"
21325,IN,2015,7,wages,"34,185,055"
21326,IN,2015,8,wages,"12,706,548"
21327,IN,2015,9,wages,"3,665,991"
21328,IN,2015,10,wages,"3,415,135"
21329,IA,2015,0,wages,"62,286,363"
21330,IA,2015,1,wages,"167,652"
21331,IA,2015,2,wages,"864,196"
21332,IA,2015,3,wages,"3,675,751"
21333,IA,2015,4,wages,"10,498,922"
21334,IA,2015,5,wages,"10,227,052"
21335,IA,2015,6,wages,"9,700,330"
21336,IA,2015,7,wages,"17,597,145"
21337,IA,2015,8,wages,"6,320,204"
21338,IA,2015,9,wages,"1,842,679"
21339,IA,2015,10,wages,"1,392,432"
21340,KS,2015,0,wages,"58,433,144"
21341,KS,2015,1,wages,"145,102"
21342,KS,2015,2,wages,"810,575"
21343,KS,2015,3,wages,"3,638,668"
21344,KS,2015,4,wages,"9,541,688"
21345,KS,2015,5,wages,"8,924,055"
21346,KS,2015,6,wages,"8,173,617"
21347,KS,2015,7,wages,"15,995,170"
21348,KS,2015,8,wages,"7,113,525"
21349,KS,2015,9,wages,"2,194,285"
21350,KS,2015,10,wages,"1,896,459"
21351,KY,2015,0,wages,"74,374,978"
21352,KY,2015,1,wages,"153,255"
21353,KY,2015,2,wages,"1,297,337"
21354,KY,2015,3,wages,"5,984,602"
21355,KY,2015,4,wages,"13,809,796"
21356,KY,2015,5,wages,"12,321,056"
21357,KY,2015,6,wages,"10,823,079"
21358,KY,2015,7,wages,"18,683,988"
21359,KY,2015,8,wages,"7,300,845"
21360,KY,2015,9,wages,"2,117,501"
21361,KY,2015,10,wages,"1,883,519"
21362,LA,2015,0,wages,"81,797,004"
21363,LA,2015,1,wages,"225,405"
21364,LA,2015,2,wages,"1,281,098"
21365,LA,2015,3,wages,"7,297,941"
21366,LA,2015,4,wages,"14,119,611"
21367,LA,2015,5,wages,"12,113,862"
21368,LA,2015,6,wages,"10,614,092"
21369,LA,2015,7,wages,"22,598,441"
21370,LA,2015,8,wages,"9,112,782"
21371,LA,2015,9,wages,"2,390,948"
21372,LA,2015,10,wages,"2,042,824"
21373,ME,2015,0,wages,"24,948,318"
21374,ME,2015,1,wages,"48,132"
21375,ME,2015,2,wages,"384,075"
21376,ME,2015,3,wages,"1,795,325"
21377,ME,2015,4,wages,"4,586,220"
21378,ME,2015,5,wages,"4,269,461"
21379,ME,2015,6,wages,"3,743,451"
21380,ME,2015,7,wages,"6,391,845"
21381,ME,2015,8,wages,"2,642,306"
21382,ME,2015,9,wages,"668,215"
21383,ME,2015,10,wages,"419,288"
21384,MD,2015,0,wages,"161,220,841"
21385,MD,2015,1,wages,"269,286"
21386,MD,2015,2,wages,"1,553,211"
21387,MD,2015,3,wages,"7,041,427"
21388,MD,2015,4,wages,"19,490,105"
21389,MD,2015,5,wages,"19,939,575"
21390,MD,2015,6,wages,"18,964,437"
21391,MD,2015,7,wages,"50,963,502"
21392,MD,2015,8,wages,"29,792,760"
21393,MD,2015,9,wages,"6,791,078"
21394,MD,2015,10,wages,"6,415,460"
21395,MA,2015,0,wages,"204,468,577"
21396,MA,2015,1,wages,"288,712"
21397,MA,2015,2,wages,"1,894,490"
21398,MA,2015,3,wages,"7,500,221"
21399,MA,2015,4,wages,"21,941,791"
21400,MA,2015,5,wages,"22,697,404"
21401,MA,2015,6,wages,"20,553,350"
21402,MA,2015,7,wages,"57,475,842"
21403,MA,2015,8,wages,"41,098,728"
21404,MA,2015,9,wages,"12,739,193"
21405,MA,2015,10,wages,"18,278,846"
21406,MI,2015,0,wages,"194,038,153"
21407,MI,2015,1,wages,"348,054"
21408,MI,2015,2,wages,"2,917,427"
21409,MI,2015,3,wages,"12,719,261"
21410,MI,2015,4,wages,"28,872,339"
21411,MI,2015,5,wages,"28,445,279"
21412,MI,2015,6,wages,"26,616,592"
21413,MI,2015,7,wages,"55,504,256"
21414,MI,2015,8,wages,"24,348,285"
21415,MI,2015,9,wages,"7,186,683"
21416,MI,2015,10,wages,"7,079,977"
21417,MN,2015,0,wages,"137,712,339"
21418,MN,2015,1,wages,"262,715"
21419,MN,2015,2,wages,"1,588,367"
21420,MN,2015,3,wages,"6,327,926"
21421,MN,2015,4,wages,"18,684,038"
21422,MN,2015,5,wages,"18,574,438"
21423,MN,2015,6,wages,"18,042,347"
21424,MN,2015,7,wages,"40,854,936"
21425,MN,2015,8,wages,"20,747,200"
21426,MN,2015,9,wages,"6,325,893"
21427,MN,2015,10,wages,"6,304,479"
21428,MS,2015,0,wages,"43,630,324"
21429,MS,2015,1,wages,"104,527"
21430,MS,2015,2,wages,"843,882"
21431,MS,2015,3,wages,"5,131,304"
21432,MS,2015,4,wages,"9,315,683"
21433,MS,2015,5,wages,"7,023,469"
21434,MS,2015,6,wages,"5,774,495"
21435,MS,2015,7,wages,"10,072,280"
21436,MS,2015,8,wages,"3,734,231"
21437,MS,2015,9,wages,"998,506"
21438,MS,2015,10,wages,"631,947"
21439,MO,2015,0,wages,"114,572,046"
21440,MO,2015,1,wages,"235,199"
21441,MO,2015,2,wages,"1,745,750"
21442,MO,2015,3,wages,"8,258,162"
21443,MO,2015,4,wages,"19,522,534"
21444,MO,2015,5,wages,"17,810,405"
21445,MO,2015,6,wages,"15,720,069"
21446,MO,2015,7,wages,"29,746,724"
21447,MO,2015,8,wages,"13,104,524"
21448,MO,2015,9,wages,"4,010,038"
21449,MO,2015,10,wages,"4,418,641"
21450,MT,2015,0,wages,"17,856,969"
21451,MT,2015,1,wages,"61,123"
21452,MT,2015,2,wages,"313,809"
21453,MT,2015,3,wages,"1,445,706"
21454,MT,2015,4,wages,"3,259,202"
21455,MT,2015,5,wages,"3,015,284"
21456,MT,2015,6,wages,"2,770,180"
21457,MT,2015,7,wages,"4,571,721"
21458,MT,2015,8,wages,"1,663,122"
21459,MT,2015,9,wages,"446,784"
21460,MT,2015,10,wages,"310,038"
21461,NE,2015,0,wages,"39,140,074"
21462,NE,2015,1,wages,"112,774"
21463,NE,2015,2,wages,"549,270"
21464,NE,2015,3,wages,"2,484,434"
21465,NE,2015,4,wages,"6,806,718"
21466,NE,2015,5,wages,"6,214,806"
21467,NE,2015,6,wages,"5,836,992"
21468,NE,2015,7,wages,"10,736,506"
21469,NE,2015,8,wages,"4,091,747"
21470,NE,2015,9,wages,"1,261,114"
21471,NE,2015,10,wages,"1,045,713"
21472,NV,2015,0,wages,"55,083,849"
21473,NV,2015,1,wages,"183,585"
21474,NV,2015,2,wages,"704,732"
21475,NV,2015,3,wages,"4,509,273"
21476,NV,2015,4,wages,"11,214,017"
21477,NV,2015,5,wages,"8,756,605"
21478,NV,2015,6,wages,"7,046,475"
21479,NV,2015,7,wages,"13,068,624"
21480,NV,2015,8,wages,"5,420,364"
21481,NV,2015,9,wages,"1,676,369"
21482,NV,2015,10,wages,"2,503,805"
21483,NH,2015,0,wages,"35,924,508"
21484,NH,2015,1,wages,"53,712"
21485,NH,2015,2,wages,"396,588"
21486,NH,2015,3,wages,"1,580,780"
21487,NH,2015,4,wages,"4,645,956"
21488,NH,2015,5,wages,"4,666,575"
21489,NH,2015,6,wages,"4,538,158"
21490,NH,2015,7,wages,"11,185,736"
21491,NH,2015,8,wages,"5,702,044"
21492,NH,2015,9,wages,"1,371,184"
21493,NH,2015,10,wages,"1,783,775"
21494,NJ,2015,0,wages,"265,682,291"
21495,NJ,2015,1,wages,"508,752"
21496,NJ,2015,2,wages,"2,386,307"
21497,NJ,2015,3,wages,"10,568,995"
21498,NJ,2015,4,wages,"26,301,224"
21499,NJ,2015,5,wages,"27,605,586"
21500,NJ,2015,6,wages,"25,811,944"
21501,NJ,2015,7,wages,"74,331,220"
21502,NJ,2015,8,wages,"56,440,938"
21503,NJ,2015,9,wages,"18,460,654"
21504,NJ,2015,10,wages,"23,266,671"
21505,NM,2015,0,wages,"32,356,179"
21506,NM,2015,1,wages,"79,373"
21507,NM,2015,2,wages,"594,991"
21508,NM,2015,3,wages,"3,127,718"
21509,NM,2015,4,wages,"6,494,798"
21510,NM,2015,5,wages,"5,198,344"
21511,NM,2015,6,wages,"4,360,003"
21512,NM,2015,7,wages,"8,223,814"
21513,NM,2015,8,wages,"3,143,749"
21514,NM,2015,9,wages,"667,956"
21515,NM,2015,10,wages,"465,433"
21516,NY,2015,0,wages,"516,838,658"
21517,NY,2015,1,wages,"1,162,295"
21518,NY,2015,2,wages,"5,452,738"
21519,NY,2015,3,wages,"26,115,798"
21520,NY,2015,4,wages,"62,908,013"
21521,NY,2015,5,wages,"62,253,317"
21522,NY,2015,6,wages,"54,084,687"
21523,NY,2015,7,wages,"127,486,664"
21524,NY,2015,8,wages,"82,022,795"
21525,NY,2015,9,wages,"31,339,238"
21526,NY,2015,10,wages,"64,013,113"
21527,NC,2015,0,wages,"188,278,619"
21528,NC,2015,1,wages,"380,397"
21529,NC,2015,2,wages,"2,818,409"
21530,NC,2015,3,wages,"14,368,456"
21531,NC,2015,4,wages,"32,931,094"
21532,NC,2015,5,wages,"26,805,800"
21533,NC,2015,6,wages,"23,254,775"
21534,NC,2015,7,wages,"47,061,472"
21535,NC,2015,8,wages,"25,459,450"
21536,NC,2015,9,wages,"7,581,441"
21537,NC,2015,10,wages,"7,617,325"
21538,ND,2015,0,wages,"17,226,172"
21539,ND,2015,1,wages,"69,166"
21540,ND,2015,2,wages,"203,304"
21541,ND,2015,3,wages,"893,087"
21542,ND,2015,4,wages,"2,755,430"
21543,ND,2015,5,wages,"2,594,846"
21544,ND,2015,6,wages,"2,674,812"
21545,ND,2015,7,wages,"5,333,183"
21546,ND,2015,8,wages,"1,751,369"
21547,ND,2015,9,wages,"588,688"
21548,ND,2015,10,wages,"362,287"
21549,OH,2015,0,wages,"230,860,704"
21550,OH,2015,1,wages,"344,185"
21551,OH,2015,2,wages,"3,455,127"
21552,OH,2015,3,wages,"15,831,014"
21553,OH,2015,4,wages,"40,947,008"
21554,OH,2015,5,wages,"37,635,620"
21555,OH,2015,6,wages,"32,624,716"
21556,OH,2015,7,wages,"58,194,156"
21557,OH,2015,8,wages,"25,778,534"
21558,OH,2015,9,wages,"8,258,428"
21559,OH,2015,10,wages,"7,791,916"
21560,OK,2015,0,wages,"67,199,954"
21561,OK,2015,1,wages,"217,777"
21562,OK,2015,2,wages,"1,004,440"
21563,OK,2015,3,wages,"5,007,150"
21564,OK,2015,4,wages,"12,356,283"
21565,OK,2015,5,wages,"10,744,300"
21566,OK,2015,6,wages,"9,338,631"
21567,OK,2015,7,wages,"16,987,642"
21568,OK,2015,8,wages,"7,410,790"
21569,OK,2015,9,wages,"2,274,822"
21570,OK,2015,10,wages,"1,858,119"
21571,OR,2015,0,wages,"79,901,338"
21572,OR,2015,1,wages,"175,311"
21573,OR,2015,2,wages,"1,057,977"
21574,OR,2015,3,wages,"5,214,505"
21575,OR,2015,4,wages,"12,784,394"
21576,OR,2015,5,wages,"11,922,095"
21577,OR,2015,6,wages,"10,789,213"
21578,OR,2015,7,wages,"21,803,169"
21579,OR,2015,8,wages,"10,663,266"
21580,OR,2015,9,wages,"2,806,286"
21581,OR,2015,10,wages,"2,685,122"
21582,PA,2015,0,wages,"284,404,481"
21583,PA,2015,1,wages,"416,077"
21584,PA,2015,2,wages,"3,644,587"
21585,PA,2015,3,wages,"15,147,098"
21586,PA,2015,4,wages,"41,199,696"
21587,PA,2015,5,wages,"40,453,527"
21588,PA,2015,6,wages,"37,152,371"
21589,PA,2015,7,wages,"78,633,733"
21590,PA,2015,8,wages,"41,078,686"
21591,PA,2015,9,wages,"12,656,130"
21592,PA,2015,10,wages,"14,022,576"
21593,RI,2015,0,wages,"23,998,515"
21594,RI,2015,1,wages,"37,381"
21595,RI,2015,2,wages,"321,696"
21596,RI,2015,3,wages,"1,478,895"
21597,RI,2015,4,wages,"3,654,233"
21598,RI,2015,5,wages,"3,495,066"
21599,RI,2015,6,wages,"3,078,894"
21600,RI,2015,7,wages,"7,019,093"
21601,RI,2015,8,wages,"3,183,656"
21602,RI,2015,9,wages,"830,405"
21603,RI,2015,10,wages,"899,196"
21604,SC,2015,0,wages,"83,009,443"
21605,SC,2015,1,wages,"188,484"
21606,SC,2015,2,wages,"1,430,523"
21607,SC,2015,3,wages,"7,387,050"
21608,SC,2015,4,wages,"15,713,750"
21609,SC,2015,5,wages,"12,494,363"
21610,SC,2015,6,wages,"10,700,407"
21611,SC,2015,7,wages,"20,667,473"
21612,SC,2015,8,wages,"9,290,121"
21613,SC,2015,9,wages,"2,718,205"
21614,SC,2015,10,wages,"2,419,067"
21615,SD,2015,0,wages,"16,085,521"
21616,SD,2015,1,wages,"60,977"
21617,SD,2015,2,wages,"272,929"
21618,SD,2015,3,wages,"1,102,442"
21619,SD,2015,4,wages,"3,094,691"
21620,SD,2015,5,wages,"2,671,701"
21621,SD,2015,6,wages,"2,546,709"
21622,SD,2015,7,wages,"3,860,503"
21623,SD,2015,8,wages,"1,425,779"
21624,SD,2015,9,wages,"561,041"
21625,SD,2015,10,wages,"488,749"
21626,TN,2015,0,wages,"122,109,394"
21627,TN,2015,1,wages,"244,581"
21628,TN,2015,2,wages,"1,912,120"
21629,TN,2015,3,wages,"9,881,853"
21630,TN,2015,4,wages,"22,337,840"
21631,TN,2015,5,wages,"18,597,470"
21632,TN,2015,6,wages,"15,575,154"
21633,TN,2015,7,wages,"28,296,945"
21634,TN,2015,8,wages,"13,765,830"
21635,TN,2015,9,wages,"4,681,903"
21636,TN,2015,10,wages,"6,815,698"
21637,TX,2015,0,wages,"587,955,029"
21638,TX,2015,1,wages,"1,473,823"
21639,TX,2015,2,wages,"7,385,605"
21640,TX,2015,3,wages,"39,932,983"
21641,TX,2015,4,wages,"91,518,574"
21642,TX,2015,5,wages,"77,795,946"
21643,TX,2015,6,wages,"66,299,846"
21644,TX,2015,7,wages,"151,197,235"
21645,TX,2015,8,wages,"90,648,287"
21646,TX,2015,9,wages,"28,028,222"
21647,TX,2015,10,wages,"33,674,508"
21648,UT,2015,0,wages,"57,846,315"
21649,UT,2015,1,wages,"164,935"
21650,UT,2015,2,wages,"809,540"
21651,UT,2015,3,wages,"3,673,742"
21652,UT,2015,4,wages,"9,214,225"
21653,UT,2015,5,wages,"9,510,594"
21654,UT,2015,6,wages,"8,698,199"
21655,UT,2015,7,wages,"15,779,684"
21656,UT,2015,8,wages,"6,284,830"
21657,UT,2015,9,wages,"1,810,306"
21658,UT,2015,10,wages,"1,900,260"
21659,VT,2015,0,wages,"13,013,526"
21660,VT,2015,1,wages,"29,835"
21661,VT,2015,2,wages,"187,478"
21662,VT,2015,3,wages,"804,040"
21663,VT,2015,4,wages,"2,396,817"
21664,VT,2015,5,wages,"2,122,937"
21665,VT,2015,6,wages,"1,914,348"
21666,VT,2015,7,wages,"3,551,980"
21667,VT,2015,8,wages,"1,409,872"
21668,VT,2015,9,wages,"341,350"
21669,VT,2015,10,wages,"254,869"
21670,VA,2015,0,wages,"208,640,763"
21671,VA,2015,1,wages,"393,019"
21672,VA,2015,2,wages,"2,229,628"
21673,VA,2015,3,wages,"10,437,644"
21674,VA,2015,4,wages,"26,251,724"
21675,VA,2015,5,wages,"25,345,275"
21676,VA,2015,6,wages,"24,340,382"
21677,VA,2015,7,wages,"62,480,672"
21678,VA,2015,8,wages,"39,485,292"
21679,VA,2015,9,wages,"8,627,575"
21680,VA,2015,10,wages,"9,049,552"
21681,WA,2015,0,wages,"180,582,917"
21682,WA,2015,1,wages,"349,584"
21683,WA,2015,2,wages,"1,720,664"
21684,WA,2015,3,wages,"8,437,915"
21685,WA,2015,4,wages,"23,627,802"
21686,WA,2015,5,wages,"23,615,525"
21687,WA,2015,6,wages,"22,400,462"
21688,WA,2015,7,wages,"54,361,981"
21689,WA,2015,8,wages,"29,966,761"
21690,WA,2015,9,wages,"7,810,033"
21691,WA,2015,10,wages,"8,292,190"
21692,WV,2015,0,wages,"28,516,229"
21693,WV,2015,1,wages,"44,523"
21694,WV,2015,2,wages,"507,306"
21695,WV,2015,3,wages,"2,401,302"
21696,WV,2015,4,wages,"5,173,017"
21697,WV,2015,5,wages,"5,140,291"
21698,WV,2015,6,wages,"4,655,608"
21699,WV,2015,7,wages,"7,425,482"
21700,WV,2015,8,wages,"2,249,452"
21701,WV,2015,9,wages,"598,608"
21702,WV,2015,10,wages,"320,640"
21703,WI,2015,0,wages,"123,863,794"
21704,WI,2015,1,wages,"251,330"
21705,WI,2015,2,wages,"1,714,006"
21706,WI,2015,3,wages,"7,206,493"
21707,WI,2015,4,wages,"19,845,171"
21708,WI,2015,5,wages,"19,379,808"
21709,WI,2015,6,wages,"18,557,644"
21710,WI,2015,7,wages,"34,750,150"
21711,WI,2015,8,wages,"13,673,383"
21712,WI,2015,9,wages,"4,450,718"
21713,WI,2015,10,wages,"4,035,091"
21714,WY,2015,0,wages,"12,709,806"
21715,WY,2015,1,wages,"47,444"
21716,WY,2015,2,wages,"161,260"
21717,WY,2015,3,wages,"694,116"
21718,WY,2015,4,wages,"1,830,251"
21719,WY,2015,5,wages,"2,004,029"
21720,WY,2015,6,wages,"2,081,363"
21721,WY,2015,7,wages,"3,978,099"
21722,WY,2015,8,wages,"1,123,303"
21723,WY,2015,9,wages,"304,356"
21724,WY,2015,10,wages,"485,585"
21725,OA,2015,0,wages,"61,138,838"
21726,OA,2015,1,wages,"3,997,081"
21727,OA,2015,2,wages,"4,552,980"
21728,OA,2015,3,wages,"3,093,919"
21729,OA,2015,4,wages,"5,000,486"
21730,OA,2015,5,wages,"4,147,372"
21731,OA,2015,6,wages,"3,436,554"
21732,OA,2015,7,wages,"7,848,519"
21733,OA,2015,8,wages,"8,585,157"
21734,OA,2015,9,wages,"5,383,338"
21735,OA,2015,10,wages,"15,093,432"
21736,US,2016,0,wages,"7,187,733,797"
21737,US,2016,1,wages,"20,018,726"
21738,US,2016,2,wages,"89,962,486"
21739,US,2016,3,wages,"430,388,286"
21740,US,2016,4,wages,"1,062,788,847"
21741,US,2016,5,wages,"966,719,423"
21742,US,2016,6,wages,"851,946,767"
21743,US,2016,7,wages,"1,904,091,271"
21744,US,2016,8,wages,"1,109,107,823"
21745,US,2016,9,wages,"334,751,417"
21746,US,2016,10,wages,"417,958,751"
21747,AL,2016,0,wages,"81,266,657"
21748,AL,2016,1,wages,"172,049"
21749,AL,2016,2,wages,"1,259,018"
21750,AL,2016,3,wages,"7,211,514"
21751,AL,2016,4,wages,"14,683,528"
21752,AL,2016,5,wages,"12,442,479"
21753,AL,2016,6,wages,"10,885,772"
21754,AL,2016,7,wages,"21,514,415"
21755,AL,2016,8,wages,"8,626,350"
21756,AL,2016,9,wages,"2,489,966"
21757,AL,2016,10,wages,"1,981,566"
21758,AK,2016,0,wages,"16,849,758"
21759,AK,2016,1,wages,"38,037"
21760,AK,2016,2,wages,"159,828"
21761,AK,2016,3,wages,"816,275"
21762,AK,2016,4,wages,"2,396,884"
21763,AK,2016,5,wages,"2,459,426"
21764,AK,2016,6,wages,"2,293,981"
21765,AK,2016,7,wages,"5,587,382"
21766,AK,2016,8,wages,"2,293,018"
21767,AK,2016,9,wages,"467,409"
21768,AK,2016,10,wages,"337,518"
21769,AZ,2016,0,wages,"125,023,464"
21770,AZ,2016,1,wages,"328,780"
21771,AZ,2016,2,wages,"1,557,106"
21772,AZ,2016,3,wages,"9,169,272"
21773,AZ,2016,4,wages,"22,132,257"
21774,AZ,2016,5,wages,"18,029,460"
21775,AZ,2016,6,wages,"15,531,431"
21776,AZ,2016,7,wages,"32,190,961"
21777,AZ,2016,8,wages,"16,819,402"
21778,AZ,2016,9,wages,"4,608,769"
21779,AZ,2016,10,wages,"4,656,026"
21780,AR,2016,0,wages,"46,776,360"
21781,AR,2016,1,wages,"129,619"
21782,AR,2016,2,wages,"783,083"
21783,AR,2016,3,wages,"4,279,717"
21784,AR,2016,4,wages,"9,014,238"
21785,AR,2016,5,wages,"7,581,522"
21786,AR,2016,6,wages,"6,231,507"
21787,AR,2016,7,wages,"11,020,409"
21788,AR,2016,8,wages,"5,010,363"
21789,AR,2016,9,wages,"1,476,709"
21790,AR,2016,10,wages,"1,249,193"
21791,CA,2016,0,wages,"979,623,037"
21792,CA,2016,1,wages,"2,411,787"
21793,CA,2016,2,wages,"9,062,581"
21794,CA,2016,3,wages,"50,768,862"
21795,CA,2016,4,wages,"125,369,390"
21796,CA,2016,5,wages,"113,283,721"
21797,CA,2016,6,wages,"98,819,108"
21798,CA,2016,7,wages,"251,982,716"
21799,CA,2016,8,wages,"189,430,231"
21800,CA,2016,9,wages,"57,341,361"
21801,CA,2016,10,wages,"81,153,280"
21802,CO,2016,0,wages,"134,336,149"
21803,CO,2016,1,wages,"337,450"
21804,CO,2016,2,wages,"1,391,144"
21805,CO,2016,3,wages,"6,650,461"
21806,CO,2016,4,wages,"19,192,437"
21807,CO,2016,5,wages,"18,116,475"
21808,CO,2016,6,wages,"16,143,038"
21809,CO,2016,7,wages,"38,602,536"
21810,CO,2016,8,wages,"22,470,570"
21811,CO,2016,9,wages,"5,774,730"
21812,CO,2016,10,wages,"5,657,308"
21813,CT,2016,0,wages,"111,188,467"
21814,CT,2016,1,wages,"187,186"
21815,CT,2016,2,wages,"928,282"
21816,CT,2016,3,wages,"3,975,214"
21817,CT,2016,4,wages,"10,863,128"
21818,CT,2016,5,wages,"11,489,114"
21819,CT,2016,6,wages,"10,674,626"
21820,CT,2016,7,wages,"28,845,623"
21821,CT,2016,8,wages,"20,741,026"
21822,CT,2016,9,wages,"8,389,785"
21823,CT,2016,10,wages,"15,094,483"
21824,DE,2016,0,wages,"20,436,688"
21825,DE,2016,1,wages,"33,132"
21826,DE,2016,2,wages,"257,401"
21827,DE,2016,3,wages,"1,216,143"
21828,DE,2016,4,wages,"3,118,497"
21829,DE,2016,5,wages,"2,891,925"
21830,DE,2016,6,wages,"2,619,715"
21831,DE,2016,7,wages,"6,091,089"
21832,DE,2016,8,wages,"2,883,112"
21833,DE,2016,9,wages,"693,161"
21834,DE,2016,10,wages,"632,513"
21835,DC,2016,0,wages,"22,589,457"
21836,DC,2016,1,wages,"46,275"
21837,DC,2016,2,wages,"151,921"
21838,DC,2016,3,wages,"824,406"
21839,DC,2016,4,wages,"2,541,095"
21840,DC,2016,5,wages,"2,942,999"
21841,DC,2016,6,wages,"2,477,711"
21842,DC,2016,7,wages,"5,504,593"
21843,DC,2016,8,wages,"5,035,862"
21844,DC,2016,9,wages,"1,408,936"
21845,DC,2016,10,wages,"1,655,659"
21846,FL,2016,0,wages,"383,336,052"
21847,FL,2016,1,wages,"1,278,517"
21848,FL,2016,2,wages,"5,566,843"
21849,FL,2016,3,wages,"33,077,771"
21850,FL,2016,4,wages,"70,425,334"
21851,FL,2016,5,wages,"54,116,372"
21852,FL,2016,6,wages,"42,990,546"
21853,FL,2016,7,wages,"86,690,098"
21854,FL,2016,8,wages,"48,436,574"
21855,FL,2016,9,wages,"16,080,101"
21856,FL,2016,10,wages,"24,673,896"
21857,GA,2016,0,wages,"200,102,645"
21858,GA,2016,1,wages,"485,564"
21859,GA,2016,2,wages,"2,877,739"
21860,GA,2016,3,wages,"15,489,110"
21861,GA,2016,4,wages,"32,264,723"
21862,GA,2016,5,wages,"27,305,129"
21863,GA,2016,6,wages,"22,858,012"
21864,GA,2016,7,wages,"50,965,665"
21865,GA,2016,8,wages,"30,109,840"
21866,GA,2016,9,wages,"8,481,164"
21867,GA,2016,10,wages,"9,265,699"
21868,HI,2016,0,wages,"29,705,770"
21869,HI,2016,1,wages,"61,675"
21870,HI,2016,2,wages,"329,575"
21871,HI,2016,3,wages,"1,709,068"
21872,HI,2016,4,wages,"5,410,475"
21873,HI,2016,5,wages,"4,745,472"
21874,HI,2016,6,wages,"4,150,622"
21875,HI,2016,7,wages,"8,765,235"
21876,HI,2016,8,wages,"3,272,209"
21877,HI,2016,9,wages,"746,567"
21878,HI,2016,10,wages,"514,872"
21879,ID,2016,0,wages,"28,703,558"
21880,ID,2016,1,wages,"85,950"
21881,ID,2016,2,wages,"442,821"
21882,ID,2016,3,wages,"2,174,176"
21883,ID,2016,4,wages,"5,387,883"
21884,ID,2016,5,wages,"5,048,018"
21885,ID,2016,6,wages,"4,291,775"
21886,ID,2016,7,wages,"7,249,361"
21887,ID,2016,8,wages,"2,723,387"
21888,ID,2016,9,wages,"737,892"
21889,ID,2016,10,wages,"562,295"
21890,IL,2016,0,wages,"307,923,121"
21891,IL,2016,1,wages,"649,331"
21892,IL,2016,2,wages,"3,510,467"
21893,IL,2016,3,wages,"16,404,840"
21894,IL,2016,4,wages,"41,098,353"
21895,IL,2016,5,wages,"40,331,761"
21896,IL,2016,6,wages,"36,516,330"
21897,IL,2016,7,wages,"84,938,701"
21898,IL,2016,8,wages,"50,378,189"
21899,IL,2016,9,wages,"15,787,539"
21900,IL,2016,10,wages,"18,307,610"
21901,IN,2016,0,wages,"129,776,874"
21902,IN,2016,1,wages,"224,318"
